Location,EndpointSerialNumber,Date,LocalTime,Status,Time_Since_Last_CDO_Activity,LocalTime (2),Time_Since_Last_CDO_Activity (2),DoorStatus_seconds
Warehouse,CD120001A67E,10/30/2015,2:50:18,Close Limit,0:00:00,2:50:18 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,2:50:24,Close Limit,0:00:00,2:50:24 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,2:50:26,Close Limit,0:00:00,2:50:26 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,2:50:27,Close Limit,0:00:00,2:50:27 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,2:50:29,Close Limit,0:00:00,2:50:29 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,2:50:30,Close Limit,0:00:00,2:50:30 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,2:50:35,Close Limit,0:00:00,2:50:35 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,2:50:36,Close Limit,0:00:00,2:50:36 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,2:50:57,Close Limit,0:00:00,2:50:57 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,2:51:12,Close Limit,0:00:00,2:51:12 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,2:51:20,Close Limit,0:00:00,2:51:20 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,2:51:21,Close Limit,0:00:00,2:51:21 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,2:51:24,Close Limit,0:00:00,2:51:24 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,2:51:24,Close Limit,0:00:00,2:51:24 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,2:51:31,Close Limit,0:00:00,2:51:31 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,2:51:34,Close Limit,0:00:00,2:51:34 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,2:51:35,Close Limit,0:00:00,2:51:35 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,2:51:35,Close Limit,0:00:00,2:51:35 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,2:51:36,Close Limit,0:00:00,2:51:36 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,2:51:44,Close Limit,0:00:00,2:51:44 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,2:51:47,Close Limit,0:00:00,2:51:47 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,2:51:50,Close Limit,0:00:00,2:51:50 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,2:51:52,Close Limit,0:00:00,2:51:52 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,2:51:56,Close Limit,0:00:00,2:51:56 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,2:51:57,Close Limit,0:00:00,2:51:57 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,2:52:19,Close Limit,0:00:00,2:52:19 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,2:52:21,Close Limit,0:00:00,2:52:21 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,2:52:22,Close Limit,0:00:00,2:52:22 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,2:52:24,Close Limit,0:00:00,2:52:24 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,2:52:32,Close Limit,0:00:00,2:52:32 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,2:52:33,Close Limit,0:00:00,2:52:33 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,2:52:35,Close Limit,0:00:00,2:52:35 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,2:52:39,Close Limit,0:00:00,2:52:39 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,2:52:42,Close Limit,0:00:00,2:52:42 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,2:52:45,Close Limit,0:00:00,2:52:45 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,2:52:46,Close Limit,0:00:00,2:52:46 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,2:52:55,Close Limit,0:00:00,2:52:55 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,2:52:57,Close Limit,0:00:00,2:52:57 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,2:53:06,Close Limit,0:00:00,2:53:06 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,2:53:09,Close Limit,0:00:00,2:53:09 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,2:53:10,Close Limit,0:00:00,2:53:10 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,2:53:20,Close Limit,0:00:00,2:53:20 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,2:53:26,Close Limit,0:00:00,2:53:26 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,2:53:30,Close Limit,0:00:00,2:53:30 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,2:53:39,Close Limit,0:00:00,2:53:39 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,2:53:48,Close Limit,0:00:00,2:53:48 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,2:53:49,Close Limit,0:00:00,2:53:49 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,2:53:53,Close Limit,0:00:00,2:53:53 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,2:53:55,Close Limit,0:00:00,2:53:55 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,2:53:59,Close Limit,0:00:00,2:53:59 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,2:54:07,Close Limit,0:00:00,2:54:07 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,2:54:17,Close Limit,0:00:00,2:54:17 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,2:54:19,Close Limit,0:00:00,2:54:19 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,2:54:31,Close Limit,0:00:00,2:54:31 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,2:54:42,Close Limit,0:00:00,2:54:42 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,2:54:49,Close Limit,0:00:00,2:54:49 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,2:55:07,Close Limit,0:00:00,2:55:07 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,2:55:08,Close Limit,0:00:00,2:55:08 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,2:55:09,Close Limit,0:00:00,2:55:09 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,2:55:12,Close Limit,0:00:00,2:55:12 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,2:55:15,Close Limit,0:00:00,2:55:15 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,2:55:16,Close Limit,0:00:00,2:55:16 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,2:55:19,Close Limit,0:00:00,2:55:19 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,2:55:20,Close Limit,0:00:00,2:55:20 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,2:55:24,Close Limit,0:00:00,2:55:24 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,2:55:24,Close Limit,0:00:00,2:55:24 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,2:55:30,Close Limit,0:00:00,2:55:30 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,2:55:34,Close Limit,0:00:00,2:55:34 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,2:55:34,Close Limit,0:00:00,2:55:34 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,2:55:35,Close Limit,0:00:00,2:55:35 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,2:55:36,Close Limit,0:00:00,2:55:36 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,2:55:37,Close Limit,0:00:00,2:55:37 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,2:55:42,Close Limit,0:00:00,2:55:42 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,2:55:44,Close Limit,0:00:00,2:55:44 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,2:55:55,Close Limit,0:00:00,2:55:55 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,2:56:04,Close Limit,0:00:00,2:56:04 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,2:56:19,Close Limit,0:00:00,2:56:19 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,2:56:24,Close Limit,0:00:00,2:56:24 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,2:56:25,Close Limit,0:00:00,2:56:25 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,2:56:28,Close Limit,0:00:00,2:56:28 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,2:56:29,Close Limit,0:00:00,2:56:29 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,2:56:31,Close Limit,0:00:00,2:56:31 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,2:56:31,Close Limit,0:00:00,2:56:31 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,2:56:31,Close Limit,0:00:00,2:56:31 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,2:56:37,Close Limit,0:00:00,2:56:37 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,2:56:41,Close Limit,0:00:00,2:56:41 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,2:56:42,Close Limit,0:00:00,2:56:42 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,2:56:43,Close Limit,0:00:00,2:56:43 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,2:56:53,Close Limit,0:00:00,2:56:53 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,2:56:57,Close Limit,0:00:00,2:56:57 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,2:57:00,Close Limit,0:00:00,2:57:00 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,2:57:03,Close Limit,0:00:00,2:57:03 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,2:57:04,Close Limit,0:00:00,2:57:04 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,2:57:25,Close Limit,0:00:00,2:57:25 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,2:57:30,Close Limit,0:00:00,2:57:30 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,2:57:30,Close Limit,0:00:00,2:57:30 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,2:57:33,Close Limit,0:00:00,2:57:33 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,2:57:39,Close Limit,0:00:00,2:57:39 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,2:57:40,Close Limit,0:00:00,2:57:40 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,2:57:43,Close Limit,0:00:00,2:57:43 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,2:57:45,Close Limit,0:00:00,2:57:45 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,2:57:50,Close Limit,0:00:00,2:57:50 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,2:57:51,Close Limit,0:00:00,2:57:51 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,2:57:55,Close Limit,0:00:00,2:57:55 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,2:58:03,Close Limit,0:00:00,2:58:03 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,2:58:14,Close Limit,0:00:00,2:58:14 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,2:58:15,Close Limit,0:00:00,2:58:15 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,2:58:17,Close Limit,0:00:00,2:58:17 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,2:58:28,Close Limit,0:00:00,2:58:28 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,2:58:33,Close Limit,0:00:00,2:58:33 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,2:58:34,Close Limit,0:00:00,2:58:34 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,2:58:36,Close Limit,0:00:00,2:58:36 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,2:58:37,Close Limit,0:00:00,2:58:37 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,2:58:37,Close Limit,0:00:00,2:58:37 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,2:58:45,Close Limit,0:00:00,2:58:45 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,2:58:47,Close Limit,0:00:00,2:58:47 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,2:58:56,Close Limit,0:00:00,2:58:56 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,2:58:58,Close Limit,0:00:00,2:58:58 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,2:58:59,Close Limit,0:00:00,2:58:59 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,2:59:01,Close Limit,0:00:00,2:59:01 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,2:59:01,Close Limit,0:00:00,2:59:01 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,2:59:05,Close Limit,0:00:00,2:59:05 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,2:59:07,Close Limit,0:00:00,2:59:07 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,2:59:12,Close Limit,0:00:00,2:59:12 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,2:59:15,Close Limit,0:00:00,2:59:15 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,2:59:20,Close Limit,0:00:00,2:59:20 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,2:59:21,Close Limit,0:00:00,2:59:21 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,2:59:24,Close Limit,0:00:00,2:59:24 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,2:59:37,Close Limit,0:00:00,2:59:37 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,2:59:50,Close Limit,0:00:00,2:59:50 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,2:59:57,Close Limit,0:00:00,2:59:57 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,2:59:58,Close Limit,0:00:00,2:59:58 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,2:59:59,Close Limit,0:00:00,2:59:59 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,3:00:16,Close Limit,0:00:00,3:00:16 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,3:00:19,Close Limit,0:00:00,3:00:19 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,3:00:20,Close Limit,0:00:00,3:00:20 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,3:00:22,Close Limit,0:00:00,3:00:22 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,3:00:22,Close Limit,0:00:00,3:00:22 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,3:00:23,Close Limit,0:00:00,3:00:23 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,3:00:27,Close Limit,0:00:00,3:00:27 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,3:00:28,Close Limit,0:00:00,3:00:28 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,3:00:29,Close Limit,0:00:00,3:00:29 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,3:00:29,Close Limit,0:00:00,3:00:29 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,3:00:32,Close Limit,0:00:00,3:00:32 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,3:00:33,Close Limit,0:00:00,3:00:33 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,3:00:37,Close Limit,0:00:00,3:00:37 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,3:00:42,Close Limit,0:00:00,3:00:42 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,3:00:42,Close Limit,0:00:00,3:00:42 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,3:00:42,Close Limit,0:00:00,3:00:42 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,3:00:44,Close Limit,0:00:00,3:00:44 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,3:00:44,Close Limit,0:00:00,3:00:44 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,3:00:48,Close Limit,0:00:00,3:00:48 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,3:00:49,Close Limit,0:00:00,3:00:49 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,3:00:52,Close Limit,0:00:00,3:00:52 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,3:00:57,Close Limit,0:00:00,3:00:57 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,3:01:12,Close Limit,0:00:00,3:01:12 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,3:01:27,Close Limit,0:00:00,3:01:27 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,3:01:29,Close Limit,0:00:00,3:01:29 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,3:01:35,Close Limit,0:00:00,3:01:35 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,3:01:37,Close Limit,0:00:00,3:01:37 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,3:01:37,Close Limit,0:00:00,3:01:37 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,3:01:37,Close Limit,0:00:00,3:01:37 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,3:01:43,Close Limit,0:00:00,3:01:43 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,3:01:48,Close Limit,0:00:00,3:01:48 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,3:01:48,Close Limit,0:00:00,3:01:48 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,3:01:50,Close Limit,0:00:00,3:01:50 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,3:02:00,Close Limit,0:00:00,3:02:00 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,3:02:03,Close Limit,0:00:00,3:02:03 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,3:02:08,Close Limit,0:00:00,3:02:08 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,3:02:09,Close Limit,0:00:00,3:02:09 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,3:02:10,Close Limit,0:00:00,3:02:10 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,3:02:17,Close Limit,0:00:00,3:02:17 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,3:02:19,Close Limit,0:00:00,3:02:19 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,3:02:31,Close Limit,0:00:00,3:02:31 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,3:02:38,Close Limit,0:00:00,3:02:38 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,3:02:38,Close Limit,0:00:00,3:02:38 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,3:02:41,Close Limit,0:00:00,3:02:41 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,3:02:46,Close Limit,0:00:00,3:02:46 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,3:02:47,Close Limit,0:00:00,3:02:47 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,3:02:47,Close Limit,0:00:00,3:02:47 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,3:02:52,Close Limit,0:00:00,3:02:52 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,3:02:52,Close Limit,0:00:00,3:02:52 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,3:02:53,Close Limit,0:00:00,3:02:53 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,3:02:56,Close Limit,0:00:00,3:02:56 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,3:02:57,Close Limit,0:00:00,3:02:57 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,3:03:03,Close Limit,0:00:00,3:03:03 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,3:03:12,Close Limit,0:00:00,3:03:12 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,3:03:21,Close Limit,0:00:00,3:03:21 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,3:03:22,Close Limit,0:00:00,3:03:22 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,3:03:24,Close Limit,0:00:00,3:03:24 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,3:03:30,Close Limit,0:00:00,3:03:30 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,3:03:30,Close Limit,0:00:00,3:03:30 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,3:03:31,Close Limit,0:00:00,3:03:31 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,3:03:33,Close Limit,0:00:00,3:03:33 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,3:03:36,Close Limit,0:00:00,3:03:36 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,3:03:40,Close Limit,0:00:00,3:03:40 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,3:03:42,Close Limit,0:00:00,3:03:42 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,3:03:43,Close Limit,0:00:00,3:03:43 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,3:03:45,Close Limit,0:00:00,3:03:45 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,3:03:52,Close Limit,0:00:00,3:03:52 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,3:03:57,Close Limit,0:00:00,3:03:57 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,3:03:58,Close Limit,0:00:00,3:03:58 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,3:04:03,Close Limit,0:00:00,3:04:03 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,3:04:06,Close Limit,0:00:00,3:04:06 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,3:04:06,Close Limit,0:00:00,3:04:06 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,3:04:06,Close Limit,0:00:00,3:04:06 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,3:04:07,Close Limit,0:00:00,3:04:07 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,3:04:07,Close Limit,0:00:00,3:04:07 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,3:04:08,Close Limit,0:00:00,3:04:08 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,3:04:13,Close Limit,0:00:00,3:04:13 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,3:04:14,Close Limit,0:00:00,3:04:14 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,3:04:14,Close Limit,0:00:00,3:04:14 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,3:04:18,Close Limit,0:00:00,3:04:18 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,3:04:23,Close Limit,0:00:00,3:04:23 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,3:04:25,Close Limit,0:00:00,3:04:25 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,3:04:27,Close Limit,0:00:00,3:04:27 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,3:04:31,Close Limit,0:00:00,3:04:31 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,3:04:43,Close Limit,0:00:00,3:04:43 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,3:04:58,Close Limit,0:00:00,3:04:58 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,3:04:58,Close Limit,0:00:00,3:04:58 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,3:04:59,Close Limit,0:00:00,3:04:59 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,3:05:00,Close Limit,0:00:00,3:05:00 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,3:05:05,Close Limit,0:00:00,3:05:05 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,3:05:07,Close Limit,0:00:00,3:05:07 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,3:05:10,Close Limit,0:00:00,3:05:10 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,3:05:23,Close Limit,0:00:00,3:05:23 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,3:05:25,Close Limit,0:00:00,3:05:25 AM,12:00:00 AM,0
Warehouse,CD120001A67B,10/30/2015,3:05:27,Close Limit,0:00:00,3:05:27 AM,12:00:00 AM,0
Warehouse,CD120001A689,10/30/2015,3:05:27,Close Limit,0:00:00,3:05:27 AM,12:00:00 AM,0
Warehouse,CD120001A663,10/30/2015,3:05:29,Close Limit,0:00:00,3:05:29 AM,12:00:00 AM,0
Warehouse,CD120001A68D,10/30/2015,3:05:29,Close Limit,0:00:00,3:05:29 AM,12:00:00 AM,0
Warehouse,CD120001A68A,10/30/2015,3:05:30,Close Limit,0:00:00,3:05:30 AM,12:00:00 AM,0
Warehouse,CD120001A68C,10/30/2015,3:05:35,Close Limit,0:00:00,3:05:35 AM,12:00:00 AM,0
Warehouse,CD120001A685,10/30/2015,3:05:36,Close Limit,0:00:00,3:05:36 AM,12:00:00 AM,0
Warehouse,CD120001A67E,10/30/2015,3:05:36,Close Limit,0:00:00,3:05:36 AM,12:00:00 AM,0
Warehouse,CD120001A67F,10/30/2015,3:05:43,Close Limit,0:00:00,3:05:43 AM,12:00:00 AM,0
Warehouse,CD120001A686,10/30/2015,3:05:49,Close Limit,0:00:00,3:05:49 AM,12:00:00 AM,0
